Format Version,1.23,Take Name,Take 2020-10-13 01.30.33 PM,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2020-10-13 01.30.34.331 PM,Total Frames in Take,5923,Total Exported Frames,5923,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1000,Unlabeled 1000,Unlabeled 1000
,ID,"C3530","C3530","C3530"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
4591,12.752778,,,
4592,12.755556,,,
4593,12.758333,,,
4594,12.761111,,,
4595,12.763889,,,
4596,12.766667,,,
4597,12.769444,,,
4598,12.772222,,,
4599,12.775000,,,
4600,12.777778,,,
4601,12.780556,,,
4602,12.783333,,,
4603,12.786111,,,
4604,12.788889,,,
4605,12.791667,,,
4606,12.794444,,,
4607,12.797222,,,
4608,12.800000,,,
4609,12.802778,,,
4610,12.805556,,,
4611,12.808333,,,
4612,12.811111,,,
4613,12.813889,,,
4614,12.816667,,,
4615,12.819444,,,
4616,12.822222,,,
4617,12.825000,,,
4618,12.827778,,,
4619,12.830556,,,
4620,12.833333,,,
4621,12.836111,,,
4622,12.838889,,,
4623,12.841667,,,
4624,12.844444,,,
4625,12.847222,,,
4626,12.850000,,,
4627,12.852778,,,
4628,12.855556,,,
4629,12.858333,,,
4630,12.861111,,,
4631,12.863889,,,
4632,12.866667,,,
4633,12.869444,,,
4634,12.872222,,,
4635,12.875000,,,
4636,12.877778,,,
4637,12.880556,,,
4638,12.883333,,,
4639,12.886111,,,
4640,12.888889,,,
4641,12.891667,,,
4642,12.894444,,,
4643,12.897222,,,
4644,12.900000,,,
4645,12.902778,,,
4646,12.905556,,,
4647,12.908333,,,
4648,12.911111,,,
4649,12.913889,,,
4650,12.916667,,,
4651,12.919444,,,
4652,12.922222,,,
4653,12.925000,,,
4654,12.927778,,,
4655,12.930556,,,
4656,12.933333,,,
4657,12.936111,,,
4658,12.938889,,,
4659,12.941667,,,
4660,12.944444,,,
4661,12.947222,,,
4662,12.950000,,,
4663,12.952778,,,
4664,12.955556,,,
4665,12.958333,,,
4666,12.961111,,,
4667,12.963889,,,
4668,12.966667,,,
4669,12.969444,,,
4670,12.972222,,,
4671,12.975000,,,
4672,12.977778,,,
4673,12.980556,,,
4674,12.983333,,,
4675,12.986111,,,
4676,12.988889,,,
4677,12.991667,,,
4678,12.994444,,,
4679,12.997222,,,
4680,13.000000,,,
4681,13.002778,,,
4682,13.005556,,,
4683,13.008333,,,
4684,13.011111,,,
4685,13.013889,,,
4686,13.016667,,,
4687,13.019444,,,
4688,13.022222,,,
4689,13.025000,,,
4690,13.027778,,,
4691,13.030556,,,
4692,13.033333,,,
4693,13.036111,,,
4694,13.038889,,,
4695,13.041667,,,
4696,13.044444,,,
4697,13.047222,,,
4698,13.050000,,,
4699,13.052778,,,
4700,13.055556,,,
4701,13.058333,,,
4702,13.061111,,,
4703,13.063889,,,
4704,13.066667,,,
4705,13.069444,,,
4706,13.072222,,,
4707,13.075000,,,
4708,13.077778,,,
4709,13.080556,,,
4710,13.083333,,,
4711,13.086111,,,
4712,13.088889,,,
4713,13.091667,,,
4714,13.094444,,,
4715,13.097222,,,
4716,13.100000,,,
4717,13.102778,,,
4718,13.105556,,,
4719,13.108333,,,
4720,13.111111,,,
4721,13.113889,,,
4722,13.116667,,,
4723,13.119444,,,
4724,13.122222,,,
4725,13.125000,,,
4726,13.127778,,,
4727,13.130556,,,
4728,13.133333,,,
4729,13.136111,,,
4730,13.138889,,,
4731,13.141667,,,
4732,13.144444,,,
4733,13.147222,,,
4734,13.150000,,,
4735,13.152778,,,
4736,13.155556,,,
4737,13.158333,,,
4738,13.161111,,,
4739,13.163889,,,
4740,13.166667,,,
4741,13.169444,,,
4742,13.172222,,,
4743,13.175000,,,
4744,13.177778,,,
4745,13.180556,,,
4746,13.183333,,,
4747,13.186111,,,
4748,13.188889,,,
4749,13.191667,,,
4750,13.194444,,,
4751,13.197222,,,
4752,13.200000,,,
4753,13.202778,,,
4754,13.205556,,,
4755,13.208333,,,
4756,13.211111,,,
4757,13.213889,,,
4758,13.216667,,,
4759,13.219444,,,
4760,13.222222,,,
4761,13.225000,,,
4762,13.227778,,,
4763,13.230556,,,
4764,13.233333,,,
4765,13.236111,,,
4766,13.238889,,,
4767,13.241667,,,
4768,13.244444,,,
4769,13.247222,,,
4770,13.250000,,,
4771,13.252778,,,
4772,13.255556,,,
4773,13.258333,,,
4774,13.261111,,,
4775,13.263889,,,
4776,13.266667,,,
4777,13.269444,,,
4778,13.272222,,,
4779,13.275000,,,
4780,13.277778,,,
4781,13.280556,,,
4782,13.283333,,,
4783,13.286111,,,
4784,13.288889,,,
4785,13.291667,,,
4786,13.294444,,,
4787,13.297222,,,
4788,13.300000,,,
4789,13.302778,,,
4790,13.305556,,,
4791,13.308333,,,
4792,13.311111,,,
4793,13.313889,,,
4794,13.316667,,,
4795,13.319444,,,
4796,13.322222,,,
4797,13.325000,,,
4798,13.327778,,,
4799,13.330556,,,
4800,13.333333,,,
4801,13.336111,,,
4802,13.338889,,,
4803,13.341667,,,
4804,13.344444,,,
4805,13.347222,,,
4806,13.350000,,,
4807,13.352778,,,
4808,13.355556,,,
4809,13.358333,,,
4810,13.361111,,,
4811,13.363889,,,
4812,13.366667,,,
4813,13.369444,,,
4814,13.372222,,,
4815,13.375000,,,
4816,13.377778,,,
4817,13.380556,,,
4818,13.383333,,,
4819,13.386111,,,
4820,13.388889,,,
4821,13.391667,,,
4822,13.394444,,,
4823,13.397222,,,
4824,13.400000,,,
4825,13.402778,,,
4826,13.405556,,,
4827,13.408333,,,
4828,13.411111,,,
4829,13.413889,,,
4830,13.416667,,,
4831,13.419444,,,
4832,13.422222,,,
4833,13.425000,,,
4834,13.427778,,,
4835,13.430556,,,
4836,13.433333,,,
4837,13.436111,,,
4838,13.438889,,,
4839,13.441667,,,
4840,13.444444,,,
4841,13.447222,,,
4842,13.450000,,,
4843,13.452778,,,
4844,13.455556,,,
4845,13.458333,,,
4846,13.461111,,,
4847,13.463889,,,
4848,13.466667,,,
4849,13.469444,,,
4850,13.472222,,,
4851,13.475000,,,
4852,13.477778,,,
4853,13.480556,,,
4854,13.483333,,,
4855,13.486111,,,
4856,13.488889,,,
4857,13.491667,,,
4858,13.494444,,,
4859,13.497222,,,
4860,13.500000,,,
4861,13.502778,,,
4862,13.505556,,,
4863,13.508333,,,
4864,13.511111,,,
4865,13.513889,,,
4866,13.516667,,,
4867,13.519444,,,
4868,13.522222,,,
4869,13.525000,,,
4870,13.527778,,,
4871,13.530556,,,
4872,13.533333,,,
4873,13.536111,,,
4874,13.538889,,,
4875,13.541667,,,
4876,13.544444,,,
4877,13.547222,,,
4878,13.550000,,,
4879,13.552778,,,
4880,13.555556,,,
4881,13.558333,,,
4882,13.561111,,,
4883,13.563889,,,
4884,13.566667,,,
4885,13.569444,,,
4886,13.572222,,,
4887,13.575000,,,
4888,13.577778,,,
4889,13.580556,,,
4890,13.583333,,,
4891,13.586111,,,
4892,13.588889,,,
4893,13.591667,,,
4894,13.594444,,,
4895,13.597222,,,
4896,13.600000,,,
4897,13.602778,,,
4898,13.605556,,,
4899,13.608333,,,
4900,13.611111,,,
4901,13.613889,,,
4902,13.616667,,,
4903,13.619444,,,
4904,13.622222,,,
4905,13.625000,,,
4906,13.627778,,,
4907,13.630556,,,
4908,13.633333,,,
4909,13.636111,,,
4910,13.638889,,,
4911,13.641667,,,
4912,13.644444,,,
4913,13.647222,,,
4914,13.650000,,,
4915,13.652778,,,
4916,13.655556,,,
4917,13.658333,,,
4918,13.661111,,,
4919,13.663889,,,
4920,13.666667,,,
4921,13.669444,,,
4922,13.672222,,,
4923,13.675000,,,
4924,13.677778,,,
4925,13.680556,,,
4926,13.683333,,,
4927,13.686111,,,
4928,13.688889,,,
4929,13.691667,,,
4930,13.694444,,,
4931,13.697222,,,
4932,13.700000,,,
4933,13.702778,,,
4934,13.705556,,,
4935,13.708333,,,
4936,13.711111,,,
4937,13.713889,,,
4938,13.716667,,,
4939,13.719444,,,
4940,13.722222,,,
4941,13.725000,,,
4942,13.727778,,,
4943,13.730556,,,
4944,13.733333,,,
4945,13.736111,,,
4946,13.738889,,,
4947,13.741667,,,
4948,13.744444,,,
4949,13.747222,,,
4950,13.750000,,,
4951,13.752778,,,
4952,13.755556,,,
4953,13.758333,,,
4954,13.761111,,,
4955,13.763889,,,
4956,13.766667,,,
4957,13.769444,,,
4958,13.772222,,,
4959,13.775000,,,
4960,13.777778,,,
4961,13.780556,,,
4962,13.783333,,,
4963,13.786111,,,
4964,13.788889,,,
4965,13.791667,,,
4966,13.794444,,,
4967,13.797222,,,
4968,13.800000,,,
4969,13.802778,,,
4970,13.805556,,,
4971,13.808333,,,
4972,13.811111,,,
4973,13.813889,,,
4974,13.816667,,,
4975,13.819444,,,
4976,13.822222,,,
4977,13.825000,,,
4978,13.827778,,,
4979,13.830556,,,
4980,13.833333,,,
4981,13.836111,,,
4982,13.838889,,,
4983,13.841667,,,
4984,13.844444,,,
4985,13.847222,,,
4986,13.850000,,,
4987,13.852778,,,
4988,13.855556,,,
4989,13.858333,,,
4990,13.861111,,,
4991,13.863889,,,
4992,13.866667,,,
4993,13.869444,,,
4994,13.872222,,,
4995,13.875000,,,
4996,13.877778,,,
4997,13.880556,,,
4998,13.883333,,,
4999,13.886111,,,
5000,13.888889,,,
5001,13.891667,,,
5002,13.894444,,,
5003,13.897222,,,
5004,13.900000,,,
5005,13.902778,,,
5006,13.905556,,,
5007,13.908333,,,
5008,13.911111,,,
5009,13.913889,,,
5010,13.916667,,,
5011,13.919444,,,
5012,13.922222,,,
5013,13.925000,,,
5014,13.927778,,,
5015,13.930556,,,
5016,13.933333,,,
5017,13.936111,,,
5018,13.938889,,,
5019,13.941667,,,
5020,13.944444,,,
5021,13.947222,,,
5022,13.950000,,,
5023,13.952778,,,
5024,13.955556,,,
5025,13.958333,,,
5026,13.961111,,,
5027,13.963889,,,
5028,13.966667,,,
5029,13.969444,,,
5030,13.972222,,,
5031,13.975000,,,
5032,13.977778,,,
5033,13.980556,,,
5034,13.983333,,,
5035,13.986111,,,
5036,13.988889,,,
5037,13.991667,,,
5038,13.994444,,,
5039,13.997222,,,
5040,14.000000,,,
5041,14.002778,,,
5042,14.005556,,,
5043,14.008333,,,
5044,14.011111,,,
5045,14.013889,,,
5046,14.016667,,,
5047,14.019444,,,
5048,14.022222,,,
5049,14.025000,,,
5050,14.027778,,,
5051,14.030556,,,
5052,14.033333,,,
5053,14.036111,,,
5054,14.038889,,,
5055,14.041667,,,
5056,14.044444,,,
5057,14.047222,,,
5058,14.050000,,,
5059,14.052778,,,
5060,14.055556,,,
5061,14.058333,,,
5062,14.061111,,,
5063,14.063889,,,
5064,14.066667,,,
5065,14.069444,,,
5066,14.072222,,,
5067,14.075000,,,
5068,14.077778,,,
5069,14.080556,,,
5070,14.083333,,,
5071,14.086111,,,
5072,14.088889,,,
5073,14.091667,,,
5074,14.094444,,,
5075,14.097222,,,
5076,14.100000,,,
5077,14.102778,,,
5078,14.105556,,,
5079,14.108333,,,
5080,14.111111,,,
5081,14.113889,,,
5082,14.116667,,,
5083,14.119444,,,
5084,14.122222,,,
5085,14.125000,,,
5086,14.127778,,,
5087,14.130556,,,
5088,14.133333,,,
5089,14.136111,,,
5090,14.138889,,,
5091,14.141667,,,
5092,14.144444,,,
5093,14.147222,,,
5094,14.150000,,,
5095,14.152778,,,
5096,14.155556,,,
5097,14.158333,,,
5098,14.161111,,,
5099,14.163889,,,
5100,14.166667,,,
5101,14.169444,,,
5102,14.172222,,,
5103,14.175000,,,
5104,14.177778,,,
5105,14.180556,,,
5106,14.183333,,,
5107,14.186111,,,
5108,14.188889,,,
5109,14.191667,,,
5110,14.194444,,,
5111,14.197222,,,
5112,14.200000,,,
5113,14.202778,,,
5114,14.205556,,,
5115,14.208333,,,
5116,14.211111,,,
5117,14.213889,,,
5118,14.216667,,,
5119,14.219444,,,
5120,14.222222,,,
5121,14.225000,,,
5122,14.227778,,,
5123,14.230556,,,
5124,14.233333,,,
5125,14.236111,,,
5126,14.238889,,,
5127,14.241667,,,
5128,14.244444,,,
5129,14.247222,,,
5130,14.250000,,,
5131,14.252778,,,
5132,14.255556,,,
5133,14.258333,,,
5134,14.261111,,,
5135,14.263889,,,
5136,14.266667,,,
5137,14.269444,,,
5138,14.272222,,,
5139,14.275000,,,
5140,14.277778,,,
5141,14.280556,,,
5142,14.283333,,,
5143,14.286111,,,
5144,14.288889,,,
5145,14.291667,,,
5146,14.294444,,,
5147,14.297222,,,
5148,14.300000,,,
5149,14.302778,,,
5150,14.305556,,,
5151,14.308333,,,
5152,14.311111,,,
5153,14.313889,,,
5154,14.316667,,,
5155,14.319444,,,
5156,14.322222,,,
5157,14.325000,,,
5158,14.327778,,,
5159,14.330556,,,
5160,14.333333,,,
5161,14.336111,,,
5162,14.338889,,,
5163,14.341667,,,
5164,14.344444,,,
5165,14.347222,,,
5166,14.350000,,,
5167,14.352778,,,
5168,14.355556,,,
5169,14.358333,,,
5170,14.361111,,,
5171,14.363889,,,
5172,14.366667,,,
5173,14.369444,,,
5174,14.372222,,,
5175,14.375000,,,
5176,14.377778,,,
5177,14.380556,,,
5178,14.383333,,,
5179,14.386111,,,
5180,14.388889,,,
5181,14.391667,,,
5182,14.394444,,,
5183,14.397222,,,
5184,14.400000,,,
5185,14.402778,,,
5186,14.405556,,,
5187,14.408333,,,
5188,14.411111,,,
5189,14.413889,,,
5190,14.416667,,,
5191,14.419444,,,
5192,14.422222,,,
5193,14.425000,,,
5194,14.427778,,,
5195,14.430556,,,
5196,14.433333,,,
5197,14.436111,,,
5198,14.438889,,,
5199,14.441667,,,
5200,14.444444,,,
5201,14.447222,,,
5202,14.450000,,,
5203,14.452778,,,
5204,14.455556,,,
5205,14.458333,,,
5206,14.461111,,,
5207,14.463889,,,
5208,14.466667,,,
5209,14.469444,,,
5210,14.472222,,,
5211,14.475000,,,
5212,14.477778,,,
5213,14.480556,,,
5214,14.483333,,,
5215,14.486111,,,
5216,14.488889,,,
5217,14.491667,,,
5218,14.494444,,,
5219,14.497222,,,
5220,14.500000,,,
5221,14.502778,,,
5222,14.505556,,,
5223,14.508333,,,
5224,14.511111,,,
5225,14.513889,,,
5226,14.516667,,,
5227,14.519444,,,
5228,14.522222,,,
5229,14.525000,,,
5230,14.527778,,,
5231,14.530556,,,
5232,14.533333,,,
5233,14.536111,,,
5234,14.538889,,,
5235,14.541667,,,
5236,14.544444,,,
5237,14.547222,,,
5238,14.550000,,,
5239,14.552778,,,
5240,14.555556,,,
5241,14.558333,,,
5242,14.561111,,,
5243,14.563889,,,
5244,14.566667,,,
5245,14.569444,,,
5246,14.572222,,,
5247,14.575000,,,
5248,14.577778,,,
5249,14.580556,,,
5250,14.583333,,,
5251,14.586111,,,
5252,14.588889,,,
5253,14.591667,,,
5254,14.594444,,,
5255,14.597222,,,
5256,14.600000,,,
5257,14.602778,,,
5258,14.605556,,,
5259,14.608333,,,
5260,14.611111,,,
5261,14.613889,,,
5262,14.616667,,,
5263,14.619444,,,
5264,14.622222,,,
5265,14.625000,,,
5266,14.627778,,,
5267,14.630556,,,
5268,14.633333,,,
5269,14.636111,,,
5270,14.638889,,,
5271,14.641667,,,
5272,14.644444,,,
5273,14.647222,,,
5274,14.650000,,,
5275,14.652778,,,
5276,14.655556,,,
5277,14.658333,,,
5278,14.661111,,,
5279,14.663889,,,
5280,14.666667,,,
5281,14.669444,,,
5282,14.672222,,,
5283,14.675000,,,
5284,14.677778,,,
5285,14.680556,,,
5286,14.683333,,,
5287,14.686111,,,
5288,14.688889,,,
5289,14.691667,,,
5290,14.694444,,,
5291,14.697222,,,
5292,14.700000,,,
5293,14.702778,,,
5294,14.705556,,,
5295,14.708333,,,
5296,14.711111,,,
5297,14.713889,,,
5298,14.716667,,,
5299,14.719444,,,
5300,14.722222,,,
5301,14.725000,,,
5302,14.727778,,,
5303,14.730556,,,
5304,14.733333,,,
5305,14.736111,,,
5306,14.738889,,,
5307,14.741667,,,
5308,14.744444,,,
5309,14.747222,,,
5310,14.750000,,,
5311,14.752778,,,
5312,14.755556,,,
5313,14.758333,,,
5314,14.761111,,,
5315,14.763889,,,
5316,14.766667,,,
5317,14.769444,,,
5318,14.772222,,,
5319,14.775000,,,
5320,14.777778,,,
5321,14.780556,,,
5322,14.783333,,,
5323,14.786111,,,
5324,14.788889,,,
5325,14.791667,,,
5326,14.794444,,,
5327,14.797222,,,
5328,14.800000,,,
5329,14.802778,,,
5330,14.805556,,,
5331,14.808333,,,
5332,14.811111,,,
5333,14.813889,,,
5334,14.816667,,,
5335,14.819444,,,
5336,14.822222,,,
5337,14.825000,,,
5338,14.827778,,,
5339,14.830556,,,
5340,14.833333,,,
5341,14.836111,,,
5342,14.838889,,,
5343,14.841667,,,
5344,14.844444,,,
5345,14.847222,,,
5346,14.850000,,,
5347,14.852778,,,
5348,14.855556,,,
5349,14.858333,,,
5350,14.861111,,,
5351,14.863889,,,
5352,14.866667,,,
5353,14.869444,,,
5354,14.872222,,,
5355,14.875000,,,
5356,14.877778,,,
5357,14.880556,,,
5358,14.883333,,,
5359,14.886111,,,
5360,14.888889,,,
5361,14.891667,,,
5362,14.894444,,,
5363,14.897222,,,
5364,14.900000,,,
5365,14.902778,,,
5366,14.905556,,,
5367,14.908333,,,
5368,14.911111,,,
5369,14.913889,,,
5370,14.916667,,,
5371,14.919444,,,
5372,14.922222,,,
5373,14.925000,,,
5374,14.927778,,,
5375,14.930556,,,
5376,14.933333,,,
5377,14.936111,,,
5378,14.938889,,,
5379,14.941667,,,
5380,14.944444,,,
5381,14.947222,,,
5382,14.950000,,,
5383,14.952778,,,
5384,14.955556,,,
5385,14.958333,,,
5386,14.961111,,,
5387,14.963889,,,
5388,14.966667,,,
5389,14.969444,,,
5390,14.972222,,,
5391,14.975000,,,
5392,14.977778,,,
5393,14.980556,,,
5394,14.983333,,,
5395,14.986111,,,
5396,14.988889,,,
5397,14.991667,,,
5398,14.994444,,,
5399,14.997222,,,
5400,15.000000,,,
5401,15.002778,,,
5402,15.005556,,,
5403,15.008333,,,
5404,15.011111,,,
5405,15.013889,,,
5406,15.016667,,,
5407,15.019444,,,
5408,15.022222,,,
5409,15.025000,,,
5410,15.027778,,,
5411,15.030556,,,
5412,15.033333,,,
5413,15.036111,,,
5414,15.038889,,,
5415,15.041667,,,
5416,15.044444,,,
5417,15.047222,,,
5418,15.050000,,,
5419,15.052778,,,
5420,15.055556,,,
5421,15.058333,,,
5422,15.061111,,,
5423,15.063889,,,
5424,15.066667,,,
5425,15.069444,,,
5426,15.072222,,,
5427,15.075000,,,
5428,15.077778,,,
5429,15.080556,,,
5430,15.083333,,,
5431,15.086111,,,
5432,15.088889,,,
5433,15.091667,,,
5434,15.094444,,,
5435,15.097222,,,
5436,15.100000,,,
5437,15.102778,,,
5438,15.105556,,,
5439,15.108333,,,
5440,15.111111,,,
5441,15.113889,,,
5442,15.116667,,,
5443,15.119444,,,
5444,15.122222,,,
5445,15.125000,,,
5446,15.127778,,,
5447,15.130556,,,
5448,15.133333,,,
5449,15.136111,,,
5450,15.138889,,,
5451,15.141667,,,
5452,15.144444,,,
5453,15.147222,,,
5454,15.150000,,,
5455,15.152778,,,
5456,15.155556,,,
5457,15.158333,,,
5458,15.161111,,,
5459,15.163889,,,
5460,15.166667,,,
5461,15.169444,,,
5462,15.172222,,,
5463,15.175000,,,
5464,15.177778,,,
5465,15.180556,,,
5466,15.183333,,,
5467,15.186111,,,
5468,15.188889,,,
5469,15.191667,,,
5470,15.194444,,,
5471,15.197222,,,
5472,15.200000,,,
5473,15.202778,,,
5474,15.205556,,,
5475,15.208333,,,
5476,15.211111,,,
5477,15.213889,,,
5478,15.216667,,,
5479,15.219444,,,
5480,15.222222,,,
5481,15.225000,,,
5482,15.227778,,,
5483,15.230556,,,
5484,15.233333,,,
5485,15.236111,,,
5486,15.238889,,,
5487,15.241667,,,
5488,15.244444,,,
5489,15.247222,,,
5490,15.250000,,,
5491,15.252778,,,
5492,15.255556,,,
5493,15.258333,,,
5494,15.261111,,,
5495,15.263889,,,
5496,15.266667,,,
5497,15.269444,,,
5498,15.272222,,,
5499,15.275000,,,
5500,15.277778,,,
5501,15.280556,,,
5502,15.283333,,,
5503,15.286111,,,
5504,15.288889,,,
5505,15.291667,,,
5506,15.294444,,,
5507,15.297222,,,
5508,15.300000,,,
5509,15.302778,,,
5510,15.305556,,,
5511,15.308333,,,
5512,15.311111,,,
5513,15.313889,,,
5514,15.316667,,,
5515,15.319444,,,
5516,15.322222,,,
5517,15.325000,,,
5518,15.327778,,,
5519,15.330556,,,
5520,15.333333,,,
5521,15.336111,,,
5522,15.338889,,,
5523,15.341667,,,
5524,15.344444,,,
5525,15.347222,,,
5526,15.350000,,,
5527,15.352778,,,
5528,15.355556,,,
5529,15.358333,,,
5530,15.361111,,,
5531,15.363889,,,
5532,15.366667,,,
5533,15.369444,,,
5534,15.372222,,,
5535,15.375000,,,
5536,15.377778,,,
5537,15.380556,,,
5538,15.383333,,,
5539,15.386111,,,
5540,15.388889,,,
5541,15.391667,,,
5542,15.394444,,,
5543,15.397222,,,
5544,15.400000,,,
5545,15.402778,,,
5546,15.405556,,,
5547,15.408333,,,
5548,15.411111,,,
5549,15.413889,,,
5550,15.416667,,,
5551,15.419444,,,
5552,15.422222,,,
5553,15.425000,,,
5554,15.427778,,,
5555,15.430556,,,
5556,15.433333,,,
5557,15.436111,,,
5558,15.438889,,,
5559,15.441667,,,
5560,15.444444,,,
5561,15.447222,,,
5562,15.450000,,,
5563,15.452778,,,
5564,15.455556,,,
5565,15.458333,,,
5566,15.461111,,,
5567,15.463889,,,
5568,15.466667,,,
5569,15.469444,,,
5570,15.472222,,,
5571,15.475000,,,
5572,15.477778,,,
5573,15.480556,,,
5574,15.483333,,,
5575,15.486111,,,
5576,15.488889,,,
5577,15.491667,,,
5578,15.494444,,,
5579,15.497222,,,
5580,15.500000,,,
5581,15.502778,,,
5582,15.505556,,,
5583,15.508333,,,
5584,15.511111,,,
5585,15.513889,,,
5586,15.516667,,,
5587,15.519444,,,
5588,15.522222,,,
5589,15.525000,,,
5590,15.527778,,,
5591,15.530556,,,
5592,15.533333,,,
5593,15.536111,,,
5594,15.538889,,,
5595,15.541667,,,
5596,15.544444,,,
5597,15.547222,,,
5598,15.550000,,,
5599,15.552778,,,
5600,15.555556,,,
5601,15.558333,,,
5602,15.561111,,,
5603,15.563889,,,
5604,15.566667,,,
5605,15.569444,,,
5606,15.572222,,,
5607,15.575000,,,
5608,15.577778,,,
5609,15.580556,,,
5610,15.583333,,,
5611,15.586111,,,
5612,15.588889,,,
5613,15.591667,,,
5614,15.594444,,,
5615,15.597222,,,
5616,15.600000,,,
5617,15.602778,,,
5618,15.605556,,,
5619,15.608333,,,
5620,15.611111,,,
5621,15.613889,,,
5622,15.616667,,,
5623,15.619444,,,
5624,15.622222,,,
5625,15.625000,,,
5626,15.627778,,,
5627,15.630556,,,
5628,15.633333,,,
5629,15.636111,,,
5630,15.638889,,,
5631,15.641667,,,
5632,15.644444,,,
5633,15.647222,,,
5634,15.650000,,,
5635,15.652778,,,
5636,15.655556,,,
5637,15.658333,,,
5638,15.661111,,,
5639,15.663889,,,
5640,15.666667,,,
5641,15.669444,,,
5642,15.672222,,,
5643,15.675000,,,
5644,15.677778,,,
5645,15.680556,,,
5646,15.683333,,,
5647,15.686111,,,
5648,15.688889,,,
5649,15.691667,,,
5650,15.694444,,,
5651,15.697222,,,
5652,15.700000,,,
5653,15.702778,,,
5654,15.705556,,,
5655,15.708333,,,
5656,15.711111,,,
5657,15.713889,,,
5658,15.716667,,,
5659,15.719444,,,
5660,15.722222,,,
5661,15.725000,,,
5662,15.727778,,,
5663,15.730556,,,
5664,15.733333,,,
5665,15.736111,,,
5666,15.738889,,,
5667,15.741667,,,
5668,15.744444,,,
5669,15.747222,,,
5670,15.750000,,,
5671,15.752778,,,
5672,15.755556,,,
5673,15.758333,,,
5674,15.761111,,,
5675,15.763889,,,
5676,15.766667,,,
5677,15.769444,,,
5678,15.772222,,,
5679,15.775000,,,
5680,15.777778,,,
5681,15.780556,,,
5682,15.783333,,,
5683,15.786111,,,
5684,15.788889,,,
5685,15.791667,,,
5686,15.794444,,,
5687,15.797222,,,
5688,15.800000,,,
5689,15.802778,,,
5690,15.805556,,,
5691,15.808333,,,
5692,15.811111,,,
5693,15.813889,,,
5694,15.816667,,,
5695,15.819444,,,
5696,15.822222,,,
5697,15.825000,,,
5698,15.827778,,,
5699,15.830556,,,
5700,15.833333,,,
5701,15.836111,,,
5702,15.838889,,,
5703,15.841667,,,
5704,15.844444,,,
5705,15.847222,,,
5706,15.850000,,,
5707,15.852778,,,
5708,15.855556,,,
5709,15.858333,,,
5710,15.861111,,,
5711,15.863889,,,
5712,15.866667,,,
5713,15.869444,,,
5714,15.872222,,,
5715,15.875000,,,
5716,15.877778,,,
5717,15.880556,,,
5718,15.883333,,,
5719,15.886111,,,
5720,15.888889,,,
5721,15.891667,,,
5722,15.894444,,,
5723,15.897222,,,
5724,15.900000,,,
5725,15.902778,,,
5726,15.905556,,,
5727,15.908333,,,
5728,15.911111,,,
5729,15.913889,,,
5730,15.916667,,,
5731,15.919444,,,
5732,15.922222,,,
5733,15.925000,,,
5734,15.927778,,,
5735,15.930556,,,
5736,15.933333,,,
5737,15.936111,,,
5738,15.938889,,,
5739,15.941667,,,
5740,15.944444,,,
5741,15.947222,,,
5742,15.950000,,,
5743,15.952778,,,
5744,15.955556,,,
5745,15.958333,,,
5746,15.961111,,,
5747,15.963889,,,
5748,15.966667,,,
5749,15.969444,,,
5750,15.972222,,,
5751,15.975000,,,
5752,15.977778,,,
5753,15.980556,,,
5754,15.983333,,,
5755,15.986111,,,
5756,15.988889,,,
5757,15.991667,,,
5758,15.994444,,,
5759,15.997222,,,
5760,16.000000,,,
5761,16.002778,,,
5762,16.005556,,,
5763,16.008333,,,
5764,16.011111,,,
5765,16.013889,,,
5766,16.016667,,,
5767,16.019444,,,
5768,16.022222,,,
5769,16.025000,,,
5770,16.027778,,,
5771,16.030556,,,
5772,16.033333,,,
5773,16.036111,,,
5774,16.038889,,,
5775,16.041667,,,
5776,16.044444,,,
5777,16.047222,,,
5778,16.050000,,,
5779,16.052778,,,
5780,16.055556,,,
5781,16.058333,,,
5782,16.061111,,,
5783,16.063889,,,
5784,16.066667,,,
5785,16.069444,,,
5786,16.072222,,,
5787,16.075000,,,
5788,16.077778,,,
5789,16.080556,,,
5790,16.083333,,,
5791,16.086111,,,
5792,16.088889,,,
5793,16.091667,,,
5794,16.094444,,,
5795,16.097222,,,
5796,16.100000,,,
5797,16.102778,,,
5798,16.105556,,,
5799,16.108333,,,
5800,16.111111,,,
5801,16.113889,,,
5802,16.116667,,,
5803,16.119444,,,
5804,16.122222,,,
5805,16.125000,,,
5806,16.127778,,,
5807,16.130556,,,
5808,16.133333,,,
5809,16.136111,,,
5810,16.138889,,,
5811,16.141667,,,
5812,16.144444,,,
5813,16.147222,,,
5814,16.150000,,,
5815,16.152778,,,
5816,16.155556,,,
5817,16.158333,,,
5818,16.161111,,,
5819,16.163889,,,
5820,16.166667,,,
5821,16.169444,,,
5822,16.172222,,,
5823,16.175000,,,
5824,16.177778,,,
5825,16.180556,,,
5826,16.183333,,,
5827,16.186111,,,
5828,16.188889,,,
5829,16.191667,,,
5830,16.194444,,,
5831,16.197222,,,
5832,16.200000,,,
5833,16.202778,,,
5834,16.205556,,,
5835,16.208333,,,
5836,16.211111,,,
5837,16.213889,,,
5838,16.216667,,,
5839,16.219444,,,
